date,open,high,low,close,volume,open_interest,total_volume,total_open_interest
19991124,1404.64,1419.71,1399.17,1417.08,73480,0,73480,0
19991126,1417.08,1425.24,1416.14,1416.62,31212,0,31212,0
19991129,1416.62,1416.62,1404.15,1407.83,86610,0,86610,0
19991130,1407.83,1410.59,1386.95,1388.91,95150,0,95150,0
19991201,1388.91,1400.12,1387.38,1397.72,88400,0,88400,0
19991202,1397.72,1409.04,1397.72,1409.04,90070,0,90070,0
19991203,1409.04,1447.42,1409.04,1433.3,100640,0,100640,0
19991206,1433.3,1434.15,1418.25,1423.33,91680,0,91680,0
19991207,1423.33,1426.81,1409.17,1409.17,108580,0,108580,0
19991208,1409.17,1415.66,1403.88,1403.88,95700,0,95700,0
19991209,1403.88,1418.43,1391.47,1408.11,112210,0,112210,0
19991210,1408.11,1421.58,1405.65,1417.04,98720,0,98720,0
19991213,1417.04,1421.58,1410.1,1415.22,97760,0,97760,0
19991214,1415.22,1418.3,1401.59,1403.17,102780,0,102780,0
19991215,1403.17,1417.4,1396.2,1413.33,103390,0,103390,0
19991216,1413.32,1423.11,1408.35,1418.78,107030,0,107030,0
19991217,1418.78,1431.77,1418.78,1421.03,134980,0,134980,0
19991220,1421.03,1429.16,1411.1,1418.09,90460,0,90460,0
19991221,1418.09,1436.47,1414.8,1433.43,96350,0,96350,0
19991222,1433.43,1440.02,1429.13,1436.13,85000,0,85000,0
19991223,1436.13,1461.44,1436.13,1458.34,72860,0,72860,0
19991227,1458.34,1463.19,1450.83,1457.1,72260,0,72260,0
19991228,1457.09,1462.68,1452.78,1457.66,65540,0,65540,0
19991229,1457.66,1467.47,1457.66,1463.46,56786,0,56786,0
19991230,1463.46,1473.1,1462.6,1464.47,55468,0,55468,0
19991231,1464.47,1472.42,1458.19,1469.25,37405,0,37405,0
20000103,1469.25,1478,1438.36,1455.22,93180,0,93180,0
20000104,1455.22,1455.22,1397.43,1399.42,100900,0,100900,0
20000105,1399.42,1413.27,1377.68,1402.11,108550,0,108550,0
20000106,1402.11,1411.9,1392.1,1403.45,109230,0,109230,0
20000107,1403.45,1441.47,1400.73,1441.47,122520,0,122520,0
20000110,1441.47,1464.36,1441.47,1457.6,106480,0,106480,0
20000111,1457.6,1458.66,1434.42,1438.56,101400,0,101400,0
20000112,1438.56,1442.6,1427.08,1432.25,97460,0,97460,0
20000113,1432.25,1454.2,1432.25,1449.68,103040,0,103040,0
20000114,1449.68,1473,1449.68,1465.15,108590,0,108590,0
20000118,1465.15,1465.15,1451.3,1455.14,105670,0,105670,0
20000119,1455.14,1461.39,1448.68,1455.9,108780,0,108780,0
20000120,1455.9,1465.71,1438.54,1445.57,110070,0,110070,0
20000121,1445.57,1453.18,1439.6,1441.36,120980,0,120980,0
20000124,1441.36,1454.09,1395.42,1401.53,111580,0,111580,0
20000125,1401.53,1414.26,1388.49,1410.03,107370,0,107370,0
20000126,1410.03,1412.73,1400.16,1404.09,111730,0,111730,0
20000127,1404.09,1418.86,1370.99,1398.56,112950,0,112950,0
20000128,1398.56,1398.56,1356.2,1360.16,109580,0,109580,0
20000131,1360.16,1394.48,1350.14,1394.46,99380,0,99380,0
20000201,1394.46,1412.49,1384.79,1409.28,98100,0,98100,0
20000202,1409.28,1420.61,1403.49,1409.12,103860,0,103860,0
20000203,1409.12,1425.78,1398.52,1424.97,114650,0,114650,0
20000204,1424.97,1435.91,1420.63,1424.37,104510,0,104510,0
20000207,1424.37,1427.15,1413.33,1424.24,91810,0,91810,0
20000208,1424.24,1441.83,1424.24,1441.72,104770,0,104770,0
20000209,1441.72,1444.55,1411.65,1411.71,105050,0,105050,0
20000210,1411.7,1422.1,1406.43,1416.83,105880,0,105880,0
20000211,1416.83,1416.83,1378.89,1387.12,102570,0,102570,0
20000214,1387.12,1394.93,1380.53,1389.94,92730,0,92730,0
20000215,1389.94,1407.72,1376.25,1402.05,109210,0,109210,0
20000216,1402.05,1404.55,1385.58,1387.67,101880,0,101880,0
20000217,1387.67,1399.88,1380.07,1388.26,103480,0,103480,0
20000218,1388.26,1388.59,1345.32,1346.09,104230,0,104230,0
20000222,1346.09,1358.11,1331.88,1352.17,98000,0,98000,0
20000223,1352.17,1370.11,1342.44,1360.69,99370,0,99370,0
20000224,1360.69,1364.8,1329.88,1353.43,121500,0,121500,0
20000225,1353.43,1362.14,1329.15,1333.36,106520,0,106520,0
20000228,1333.36,1360.82,1325.07,1348.05,102650,0,102650,0
20000229,1348.05,1369.63,1348.05,1366.42,120430,0,120430,0
20000301,1366.42,1383.46,1366.42,1379.19,127410,0,127410,0
20000302,1379.19,1386.56,1370.35,1381.76,119860,0,119860,0
20000303,1381.76,1410.88,1381.76,1409.17,115030,0,115030,0
20000306,1409.17,1409.74,1384.75,1391.28,102900,0,102900,0
20000307,1391.28,1399.21,1349.99,1355.62,131410,0,131410,0
20000308,1355.62,1373.79,1346.62,1366.7,120300,0,120300,0
20000309,1366.7,1401.82,1357.88,1401.69,112300,0,112300,0
20000310,1401.69,1413.46,1392.07,1395.07,113880,0,113880,0
20000313,1395.07,1398.39,1364.84,1383.62,101610,0,101610,0
20000314,1383.62,1395.15,1359.15,1359.15,109400,0,109400,0
20000315,1359.15,1397.99,1356.99,1392.14,130280,0,130280,0
20000316,1392.15,1458.47,1392.15,1458.47,148230,0,148230,0
20000317,1458.47,1477.33,1453.32,1464.47,129510,0,129510,0
